VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,day_night,payment_type_1,payment_type_2,payment_type_3,payment_type_4,tip_rate_20
1,1,6.2,263,246,1,24.5,6.3,1,1,0,0,0,1
1,1,0.6,116,152,2,4.5,0.0,1,0,1,0,0,0
1,1,0.9,193,145,1,5.0,2.0,1,1,0,0,0,1
1,1,0.9,239,143,1,7.0,1.56,1,1,0,0,0,1
1,4,4.5,236,113,3,19.0,0.0,1,0,0,1,0,0
2,1,1.03,234,186,1,6.5,1.46,1,1,0,0,0,1
1,1,6.1,113,195,2,21.0,0.0,1,0,1,0,0,0
2,1,2.11,140,162,1,9.0,2.45,1,1,0,0,0,1
2,4,2.88,230,125,1,12.0,3.84,1,1,0,0,0,1
1,2,1.5,186,161,1,10.5,1.5,1,1,0,0,0,0
1,1,1.6,263,238,1,12.0,2.55,1,1,0,0,0,1
1,1,4.0,234,75,1,16.0,3.35,1,1,0,0,0,1
1,1,0.5,107,234,1,4.0,0.95,1,1,0,0,0,1
1,1,0.8,79,234,1,5.5,0.95,1,1,0,0,0,0
2,4,3.47,90,237,1,17.0,3.0,1,1,0,0,0,0
2,1,0.88,230,68,1,5.0,1.16,1,1,0,0,0,1
2,1,12.23,138,163,1,37.5,11.02,1,1,0,0,0,1
2,1,0.77,230,163,1,5.5,1.26,1,1,0,0,0,1
1,1,1.2,264,264,1,12.0,2.56,1,1,0,0,0,1
2,1,1.51,186,162,1,10.5,2.82,1,1,0,0,0,1
1,1,1.8,137,141,1,8.0,1.5,1,1,0,0,0,0
2,1,1.37,237,161,1,8.5,2.79,1,1,0,0,0,1
2,1,4.24,246,261,1,19.5,4.06,1,1,0,0,0,1
2,1,0.4,142,142,1,3.5,1.0,1,1,0,0,0,1
2,1,0.71,74,75,1,6.0,1.36,1,1,0,0,0,1
1,1,1.7,262,239,2,11.0,0.0,1,0,1,0,0,0
2,5,2.51,107,231,2,14.0,0.0,1,0,1,0,0,0
2,1,1.0,161,186,2,7.5,0.0,1,0,1,0,0,0
1,1,0.8,158,234,1,5.5,1.25,1,1,0,0,0,1
2,1,0.57,237,162,1,4.5,1.06,1,1,0,0,0,1
1,1,1.2,137,170,1,9.5,1.03,1,1,0,0,0,0
2,2,1.11,162,43,1,8.5,1.86,1,1,0,0,0,1
2,1,0.61,230,161,1,6.5,2.19,1,1,0,0,0,1
2,1,11.48,162,264,1,36.5,10.76,1,1,0,0,0,1
1,1,0.8,234,170,2,6.5,0.0,1,0,1,0,0,0
2,2,1.76,107,144,2,9.5,0.0,1,0,1,0,0,0
1,1,1.1,144,231,1,9.5,3.05,1,1,0,0,0,1
2,1,0.62,237,140,2,8.0,0.0,1,0,1,0,0,0
1,2,1.7,79,158,1,11.0,2.35,1,1,0,0,0,1
1,1,2.5,43,142,1,11.5,1.7,1,1,0,0,0,0
1,1,0.8,264,264,1,5.5,1.25,1,1,0,0,0,1
2,2,1.07,237,263,1,6.5,1.25,1,1,0,0,0,0
1,1,0.7,236,237,1,8.5,1.85,1,1,0,0,0,1
1,1,0.3,90,234,1,5.0,1.15,1,1,0,0,0,1
1,1,0.8,237,162,1,5.5,1.26,1,1,0,0,0,1
2,6,0.95,143,143,1,9.0,2.45,1,1,0,0,0,1
2,1,2.26,186,144,1,14.5,2.0,1,1,0,0,0,0
1,1,0.5,100,230,2,6.5,0.0,1,0,1,0,0,0
2,1,2.42,263,161,1,16.0,1.0,1,1,0,0,0,0
2,2,1.85,262,162,1,11.0,2.36,1,1,0,0,0,1
2,1,0.69,249,211,1,4.5,1.0,1,1,0,0,0,1
1,1,0.7,186,234,1,8.0,3.5,1,1,0,0,0,1
2,1,2.5,90,162,1,17.0,1.2,1,1,0,0,0,0
1,1,1.9,148,87,1,11.0,1.0,1,1,0,0,0,0
2,1,0.79,24,238,1,4.5,1.06,1,1,0,0,0,1
2,1,2.83,41,263,1,16.0,3.36,1,1,0,0,0,1
1,2,12.0,138,68,1,40.0,4.7,1,1,0,0,0,0
2,1,0.0,90,90,2,2.5,0.0,1,0,1,0,0,0
2,1,12.17,138,107,1,37.5,8.81,1,1,0,0,0,1
2,1,3.85,107,237,1,18.5,3.86,1,1,0,0,0,1
2,1,1.26,170,162,2,12.5,0.0,1,0,1,0,0,0
1,2,1.8,162,186,1,15.0,3.15,1,1,0,0,0,1
1,1,0.5,237,237,2,4.5,0.0,1,0,1,0,0,0
2,1,1.96,164,144,2,11.0,0.0,1,0,1,0,0,0
2,1,1.21,141,233,1,8.5,0.0,1,1,0,0,0,0
2,3,0.9,141,229,1,6.0,1.36,1,1,0,0,0,1
2,6,17.67,163,132,1,52.0,11.71,1,1,0,0,0,1
2,1,1.63,236,143,1,8.0,1.76,1,1,0,0,0,1
2,2,1.76,113,170,1,11.5,3.08,1,1,0,0,0,1
2,2,0.85,48,170,1,10.0,2.7,1,1,0,0,0,1
1,1,0.4,90,246,1,6.0,1.7,1,1,0,0,0,1
2,1,1.85,231,90,2,13.0,0.0,1,0,1,0,0,0
1,1,0.8,163,161,1,5.5,1.25,1,1,0,0,0,1
1,1,3.8,43,234,1,22.0,2.5,1,1,0,0,0,0
1,1,6.6,87,225,2,26.5,0.0,1,0,1,0,0,0
2,1,1.45,142,161,1,10.0,2.7,1,1,0,0,0,1
1,1,10.8,140,95,2,35.0,0.0,1,0,1,0,0,0
1,1,0.6,114,144,1,5.0,1.15,1,1,0,0,0,1
1,1,0.9,142,143,1,6.0,1.35,1,1,0,0,0,1
2,6,3.62,186,13,1,18.0,3.76,1,1,0,0,0,1
1,1,1.1,144,261,1,8.0,1.75,1,1,0,0,0,1
2,1,10.42,138,163,1,40.5,9.41,1,1,0,0,0,1
2,1,4.12,261,4,1,14.0,1.0,1,1,0,0,0,0
2,2,2.28,161,249,1,12.0,2.0,1,1,0,0,0,0
1,1,1.1,238,142,1,7.0,1.55,1,1,0,0,0,1
1,1,2.5,162,237,1,17.5,2.75,1,1,0,0,0,0
1,1,2.1,90,246,1,15.5,2.0,1,1,0,0,0,0
1,1,1.4,186,137,1,10.5,2.0,1,1,0,0,0,0
2,1,0.9,164,113,1,7.0,1.56,1,1,0,0,0,1
2,2,5.89,87,140,1,19.0,4.95,1,1,0,0,0,1
2,1,12.77,138,186,1,48.5,11.01,1,1,0,0,0,1
2,5,1.2,246,107,1,9.0,1.0,1,1,0,0,0,0
2,1,0.85,162,237,1,8.5,2.0,1,1,0,0,0,1
1,2,0.8,163,161,1,12.0,0.0,1,1,0,0,0,0
2,1,1.17,140,237,2,7.5,0.0,1,0,1,0,0,0
1,1,1.8,236,238,1,10.0,2.15,1,1,0,0,0,1
1,1,3.5,107,141,1,14.0,2.95,1,1,0,0,0,1
2,1,2.94,237,68,2,15.5,0.0,1,0,1,0,0,0
2,1,5.31,88,100,2,26.0,0.0,1,0,1,0,0,0
1,1,0.6,151,151,1,7.0,2.0,1,1,0,0,0,1
1,1,0.5,170,162,1,5.5,1.0,1,1,0,0,0,0
2,1,1.89,163,234,1,11.5,2.46,1,1,0,0,0,1
1,2,1.5,161,237,2,8.0,0.0,1,0,1,0,0,0
1,1,0.5,186,100,1,8.0,1.75,1,1,0,0,0,1
1,0,1.6,264,264,2,17.5,0.0,1,0,1,0,0,0
2,4,0.47,224,107,2,4.5,0.0,1,0,1,0,0,0
2,1,0.61,229,161,2,10.5,0.0,1,0,1,0,0,0
1,1,5.7,234,74,2,26.5,0.0,1,0,1,0,0,0
2,1,1.32,236,237,2,16.5,0.0,1,0,1,0,0,0
1,1,1.3,237,163,1,11.0,2.95,1,1,0,0,0,1
2,1,5.62,87,80,2,24.5,0.0,1,0,1,0,0,0
2,1,7.91,236,138,1,24.0,6.11,1,1,0,0,0,1
1,1,0.6,162,229,2,4.5,0.0,1,0,1,0,0,0
2,1,1.81,137,162,1,10.0,2.16,1,1,0,0,0,1
2,2,0.86,237,140,1,9.0,1.56,1,1,0,0,0,0
2,1,1.05,186,230,1,8.5,1.86,1,1,0,0,0,1
1,1,12.5,125,1,1,100.0,22.15,1,1,0,0,0,1
2,2,0.67,162,237,1,6.0,1.36,1,1,0,0,0,1
2,1,1.12,263,141,1,8.5,1.86,1,1,0,0,0,1
1,2,2.4,90,231,1,14.5,1.0,1,1,0,0,0,0
1,1,4.2,48,261,2,17.0,0.0,1,0,1,0,0,0
1,1,3.2,161,238,2,16.5,0.0,1,0,1,0,0,0
2,1,2.23,163,113,1,13.5,2.86,1,1,0,0,0,1
1,1,0.8,107,113,1,6.0,1.5,1,1,0,0,0,1
2,1,0.97,237,230,1,9.0,2.94,1,1,0,0,0,1
2,2,19.36,132,11,2,52.5,0.0,1,0,1,0,0,0
2,5,19.99,132,249,1,52.0,10.56,1,1,0,0,0,1
1,1,1.0,142,230,1,5.5,1.25,1,1,0,0,0,1
1,1,0.7,246,68,1,9.0,1.95,1,1,0,0,0,1
2,6,1.49,43,151,1,8.5,1.86,1,1,0,0,0,1
2,1,15.74,87,216,1,52.0,10.56,1,1,0,0,0,1
2,1,9.59,163,138,1,39.5,8.06,1,1,0,0,0,1
1,2,1.7,246,211,1,12.5,1.5,1,1,0,0,0,0
1,1,0.6,238,151,2,4.5,0.0,1,0,1,0,0,0
2,2,0.7,170,162,1,8.5,1.86,1,1,0,0,0,1
1,1,13.7,162,132,1,52.0,14.6,1,1,0,0,0,1
2,1,1.13,140,263,1,6.0,1.0,1,1,0,0,0,0
2,6,1.03,263,140,2,7.5,0.0,1,0,1,0,0,0
1,2,6.1,13,162,1,20.5,5.3,1,1,0,0,0,1
1,2,0.3,237,236,2,5.0,0.0,1,0,1,0,0,0
1,1,1.5,107,114,1,8.5,2.3,1,1,0,0,0,1
2,5,0.0,82,82,3,-20.0,0.0,1,0,0,1,0,0
1,1,2.5,107,163,1,18.5,3.85,1,1,0,0,0,1
1,1,1.6,43,238,2,8.5,0.0,1,0,1,0,0,0
1,1,0.8,264,264,2,6.5,0.0,1,0,1,0,0,0
2,1,1.26,48,162,1,14.5,1.7,1,1,0,0,0,0
1,1,1.9,141,143,1,12.5,2.65,1,1,0,0,0,1
1,1,1.5,164,249,1,8.0,1.75,1,1,0,0,0,1
2,2,1.31,230,170,1,10.0,2.16,1,1,0,0,0,1
1,1,1.7,141,161,1,10.5,2.25,1,1,0,0,0,1
2,1,0.44,238,238,2,5.0,0.0,1,0,1,0,0,0
2,1,2.21,231,79,2,12.0,0.0,1,0,1,0,0,0
1,1,1.1,229,140,2,10.0,0.0,1,0,1,0,0,0
2,1,2.0,43,170,2,12.0,0.0,1,0,1,0,0,0
2,1,1.36,186,161,1,9.0,1.96,1,1,0,0,0,1
1,1,6.0,75,243,2,22.5,0.0,1,0,1,0,0,0
2,3,0.82,113,148,2,8.5,0.0,1,0,1,0,0,0
2,4,2.38,239,41,1,10.5,2.46,1,1,0,0,0,1
2,1,2.98,166,244,2,12.0,0.0,1,0,1,0,0,0
1,1,13.9,10,107,1,52.0,12.6,1,1,0,0,0,1
1,1,1.4,238,236,1,9.5,1.0,1,1,0,0,0,0
1,1,1.2,186,158,2,8.5,0.0,1,0,1,0,0,0
1,1,1.0,236,238,1,7.0,1.5,1,1,0,0,0,1
1,1,0.5,234,90,1,5.5,0.0,1,1,0,0,0,0
2,1,5.32,244,143,1,18.5,4.06,1,1,0,0,0,1
2,1,0.68,140,141,1,6.5,1.0,1,1,0,0,0,0
1,1,4.1,236,79,1,25.0,2.5,1,1,0,0,0,0
1,1,1.7,230,143,1,12.5,1.0,1,1,0,0,0,0
1,1,9.6,138,249,3,37.5,0.0,1,0,0,1,0,0
2,1,1.17,249,186,2,10.0,0.0,1,0,1,0,0,0
1,1,1.3,161,90,1,8.0,1.95,1,1,0,0,0,1
1,1,7.1,107,42,2,33.0,0.0,1,0,1,0,0,0
1,1,0.6,246,68,1,5.5,1.0,1,1,0,0,0,0
2,1,1.21,237,142,1,7.5,1.86,1,1,0,0,0,1
2,4,0.82,262,140,1,6.5,1.66,1,1,0,0,0,1
1,2,2.6,230,141,1,12.0,1.2,1,1,0,0,0,0
2,3,1.53,234,48,1,12.5,2.86,1,1,0,0,0,1
1,2,1.0,164,234,2,6.5,0.0,1,0,1,0,0,0
2,2,0.48,230,186,2,4.0,0.0,1,0,1,0,0,0
2,1,1.14,162,164,1,7.5,1.86,1,1,0,0,0,1
1,1,4.1,186,238,1,24.0,5.15,1,1,0,0,0,1
2,1,3.33,162,231,1,15.5,3.46,1,1,0,0,0,1
2,2,2.21,239,161,2,14.5,0.0,1,0,1,0,0,0
2,1,1.08,162,237,1,8.5,1.0,1,1,0,0,0,0
2,1,17.56,230,132,2,52.0,0.0,1,0,1,0,0,0
1,1,2.1,162,140,1,14.0,3.95,1,1,0,0,0,1
2,1,0.61,113,114,2,4.5,0.0,1,0,1,0,0,0
2,2,1.43,48,162,1,12.0,1.2,1,1,0,0,0,0
2,2,1.93,162,234,1,12.5,1.0,1,1,0,0,0,0
1,1,1.7,164,114,2,10.5,0.0,1,0,1,0,0,0
1,1,0.7,237,236,2,5.5,0.0,1,0,1,0,0,0
2,1,0.57,107,170,1,6.5,1.24,1,1,0,0,0,0
1,1,1.0,90,249,1,6.5,2.05,1,1,0,0,0,1
1,2,1.4,229,161,2,19.0,0.0,1,0,1,0,0,0
1,1,11.2,138,230,1,40.5,6.0,1,1,0,0,0,0
1,1,1.4,158,234,2,11.0,0.0,0,0,1,0,0,0
2,1,0.87,142,230,2,7.0,0.0,0,0,1,0,0,0
2,1,16.11,161,132,1,52.0,15.76,0,1,0,0,0,1
2,2,3.07,33,148,1,13.0,2.96,0,1,0,0,0,1
1,1,1.2,186,158,2,7.0,0.0,0,0,1,0,0,0
1,2,1.4,262,236,1,8.5,1.55,0,1,0,0,0,0
1,1,0.7,170,234,1,5.5,1.45,0,1,0,0,0,1
1,2,0.9,246,246,1,6.0,1.55,0,1,0,0,0,1
1,1,1.3,48,246,2,8.5,0.0,0,0,1,0,0,0
2,5,1.83,237,140,1,10.0,2.36,0,1,0,0,0,1
1,1,0.7,263,75,1,5.0,1.35,0,1,0,0,0,1
2,1,2.39,230,246,2,14.5,0.0,0,0,1,0,0,0
1,1,0.7,151,239,1,4.5,1.25,0,1,0,0,0,1
2,1,1.7,79,170,1,14.5,3.26,0,1,0,0,0,1
2,2,0.68,249,113,2,6.5,0.0,0,0,1,0,0,0
1,1,0.7,45,13,1,6.5,1.5,0,1,0,0,0,1
2,1,0.95,114,231,1,7.0,0.0,0,1,0,0,0,0
1,1,0.9,249,158,1,6.0,1.55,0,1,0,0,0,1
2,5,3.84,229,238,1,17.0,3.76,0,1,0,0,0,1
2,2,0.63,164,170,1,6.5,1.66,0,1,0,0,0,1
2,2,1.62,79,234,1,10.0,2.95,0,1,0,0,0,1
2,1,1.93,49,33,1,8.5,0.0,0,1,0,0,0,0
2,1,2.25,48,233,1,14.0,2.2,0,1,0,0,0,0
2,2,3.72,249,143,1,14.5,1.7,0,1,0,0,0,0
2,1,0.68,211,114,1,5.0,1.36,0,1,0,0,0,1
1,1,1.7,263,237,1,9.5,1.7,0,1,0,0,0,0
2,6,1.35,48,68,1,6.0,1.56,0,1,0,0,0,1
1,1,3.5,186,238,1,19.0,4.15,0,1,0,0,0,1
2,1,5.18,33,225,1,21.0,4.0,0,1,0,0,0,0
2,1,6.56,237,231,1,24.5,0.0,0,1,0,0,0,0
1,1,1.7,107,237,1,10.5,1.5,0,1,0,0,0,0
1,1,0.9,264,264,1,5.0,1.85,0,1,0,0,0,1
2,1,8.54,138,107,1,26.5,5.0,0,1,0,0,0,0
2,1,0.76,237,163,2,10.5,0.0,0,0,1,0,0,0
1,1,1.9,170,114,1,10.5,2.46,0,1,0,0,0,1
2,1,1.27,234,144,1,8.5,3.09,0,1,0,0,0,1
2,1,1.26,162,164,1,6.5,1.66,0,1,0,0,0,1
1,1,1.4,239,48,2,9.5,0.0,0,0,1,0,0,0
2,1,1.0,237,142,1,8.5,1.0,0,1,0,0,0,0
2,1,0.83,125,148,1,6.5,2.34,0,1,0,0,0,1
2,1,1.62,163,141,1,9.5,0.0,0,1,0,0,0,0
2,1,3.44,144,161,1,16.0,3.46,0,1,0,0,0,1
2,1,0.72,140,237,2,5.0,0.0,0,0,1,0,0,0
2,2,2.32,239,166,2,10.5,0.0,0,0,1,0,0,0
1,1,1.3,137,4,2,7.0,0.0,0,0,1,0,0,0
1,1,0.9,239,48,1,5.5,1.7,0,1,0,0,0,1
1,1,1.6,158,148,1,12.0,1.0,0,1,0,0,0,0
1,1,1.7,68,231,1,12.0,1.25,0,1,0,0,0,0
1,1,15.1,162,14,1,54.5,12.3,0,1,0,0,0,1
2,1,2.32,230,107,2,13.5,0.0,0,0,1,0,0,0
2,1,9.52,138,141,1,28.5,3.56,0,1,0,0,0,0
1,2,1.5,230,246,1,10.0,2.25,0,1,0,0,0,1
2,1,4.61,141,83,2,16.0,0.0,0,0,1,0,0,0
1,1,8.9,125,42,1,27.0,5.65,0,1,0,0,0,1
2,1,3.17,186,239,1,15.5,5.04,0,1,0,0,0,1
1,1,0.9,48,142,1,6.0,1.45,0,1,0,0,0,1
2,1,3.6,234,256,2,15.5,0.0,0,0,1,0,0,0
2,2,2.48,79,164,1,12.0,2.0,0,1,0,0,0,0
2,1,1.07,48,164,2,7.0,0.0,0,0,1,0,0,0
1,1,1.8,246,48,1,9.0,2.55,0,1,0,0,0,1
1,1,9.8,138,162,1,29.5,5.0,0,1,0,0,0,0
1,1,2.0,263,233,1,12.0,2.0,0,1,0,0,0,0
2,4,6.21,234,41,1,23.5,6.2,0,1,0,0,0,1
1,1,1.9,151,142,1,8.5,1.95,0,1,0,0,0,1
1,1,1.0,114,113,1,7.0,1.65,0,1,0,0,0,1
2,1,2.88,163,151,1,14.0,3.06,0,1,0,0,0,1
2,1,1.83,141,230,1,12.0,2.66,0,1,0,0,0,1
2,2,3.48,49,112,1,12.5,2.76,0,1,0,0,0,1
1,1,3.4,79,256,1,15.5,3.35,0,1,0,0,0,1
1,1,3.5,79,88,1,12.5,1.0,0,1,0,0,0,0
2,1,1.35,234,234,1,7.5,0.88,0,1,0,0,0,0
2,3,2.62,48,238,2,10.5,0.0,0,0,1,0,0,0
2,1,2.13,237,239,1,9.5,2.16,0,1,0,0,0,1
1,2,1.2,237,236,1,7.0,2.45,0,1,0,0,0,1
1,1,1.4,161,186,1,7.5,0.0,0,1,0,0,0,0
2,1,1.24,237,142,1,10.0,1.13,0,1,0,0,0,0
1,1,1.0,151,239,2,6.0,0.0,0,0,1,0,0,0
2,1,1.12,90,68,1,7.0,1.66,0,1,0,0,0,1
2,1,5.52,230,112,1,23.5,4.96,0,1,0,0,0,1
2,1,1.26,48,164,1,8.0,2.79,0,1,0,0,0,1
2,1,6.61,264,264,2,20.0,0.0,0,0,1,0,0,0
1,2,0.8,236,263,1,5.0,1.0,0,1,0,0,0,1
1,2,1.0,230,186,2,8.0,0.0,0,0,1,0,0,0
2,1,0.47,244,244,2,4.0,0.0,0,0,1,0,0,0
1,1,0.6,244,244,2,5.0,0.0,0,0,1,0,0,0
2,1,8.46,138,263,1,24.0,6.21,0,1,0,0,0,1
1,1,3.9,229,223,1,13.5,2.95,0,1,0,0,0,1
1,1,0.8,233,230,1,6.0,1.8,0,1,0,0,0,1
2,2,4.44,88,137,1,17.0,3.66,0,1,0,0,0,1
1,1,1.2,229,263,1,6.0,1.45,0,1,0,0,0,1
2,2,9.45,230,127,2,32.0,0.0,0,0,1,0,0,0
2,5,3.81,65,112,1,13.5,2.96,0,1,0,0,0,1
2,1,2.64,141,74,1,9.5,2.16,0,1,0,0,0,1
2,1,1.32,249,107,1,7.5,1.76,0,1,0,0,0,1
1,1,1.4,48,162,2,9.0,0.0,0,0,1,0,0,0
2,1,20.46,132,238,2,52.0,0.0,0,0,1,0,0,0
1,1,1.5,161,236,1,7.0,1.65,0,1,0,0,0,1
1,3,0.8,107,113,2,6.0,0.0,0,0,1,0,0,0
1,1,5.3,186,87,1,20.0,5.3,0,1,0,0,0,1
1,2,1.1,263,140,1,7.5,1.75,0,1,0,0,0,1
1,1,10.9,233,89,1,32.5,8.0,0,1,0,0,0,1
1,2,7.0,90,41,1,23.0,4.85,0,1,0,0,0,1
2,1,1.92,186,229,1,10.5,2.36,0,1,0,0,0,1
2,2,2.0,230,137,1,14.0,3.82,0,1,0,0,0,1
2,4,0.55,107,107,1,4.5,1.16,0,1,0,0,0,1
2,1,0.79,170,107,1,5.5,1.02,0,1,0,0,0,0
1,1,4.4,261,163,2,17.5,0.0,0,0,1,0,0,0
1,1,0.8,237,229,2,7.0,0.0,0,0,1,0,0,0
2,5,4.05,230,265,1,50.0,0.0,0,1,0,0,0,0
1,1,1.0,113,114,1,6.0,1.0,0,1,0,0,0,0
2,1,2.81,142,263,1,13.0,3.58,0,1,0,0,0,1
2,1,2.08,231,68,1,8.5,1.96,0,1,0,0,0,1
2,2,1.32,148,107,1,6.5,1.95,0,1,0,0,0,1
2,1,3.38,48,237,1,15.0,3.26,0,1,0,0,0,1
1,1,2.5,148,65,2,10.0,0.0,0,0,1,0,0,0
2,1,3.26,231,107,1,12.5,2.76,0,1,0,0,0,1
2,3,3.7,164,145,2,17.0,0.0,0,0,1,0,0,0
2,1,3.25,114,229,1,14.5,2.5,0,1,0,0,0,0
1,1,0.5,144,231,1,4.5,1.0,0,1,0,0,0,1
1,1,16.7,132,123,1,45.5,9.35,0,1,0,0,0,1
1,1,0.8,238,43,1,5.5,0.75,0,1,0,0,0,0
2,1,0.97,137,100,1,6.5,1.56,0,1,0,0,0,1
2,1,2.21,114,186,1,9.5,3.24,0,1,0,0,0,1
1,1,3.4,100,236,1,14.0,3.05,0,1,0,0,0,1
2,1,4.49,164,145,1,19.0,3.04,0,1,0,0,0,0
1,1,2.5,239,239,1,13.0,3.55,0,1,0,0,0,1
2,1,10.26,138,239,1,31.5,7.71,0,1,0,0,0,1
2,1,3.55,237,234,1,14.5,3.16,0,1,0,0,0,1
2,1,3.69,79,255,1,14.0,3.06,0,1,0,0,0,1
2,1,5.74,141,87,1,17.5,3.0,0,1,0,0,0,0
1,1,0.9,107,90,1,5.5,1.0,0,1,0,0,0,0
1,1,1.3,161,141,2,7.0,0.0,0,0,1,0,0,0
2,1,2.53,170,142,1,10.5,1.0,0,1,0,0,0,0
2,2,1.43,137,113,1,7.0,2.49,0,1,0,0,0,1
2,1,2.92,234,232,1,15.0,1.5,0,1,0,0,0,0
2,2,3.97,87,48,1,15.5,4.2,0,1,0,0,0,1
2,5,4.69,113,255,1,17.5,3.76,0,1,0,0,0,1
2,6,3.47,13,107,2,14.5,0.0,0,0,1,0,0,0
1,2,1.9,237,75,1,7.0,1.5,0,1,0,0,0,1
2,1,0.55,170,137,1,4.0,1.06,0,1,0,0,0,1
1,1,0.5,75,74,2,3.5,0.0,0,0,1,0,0,0
1,1,3.4,48,236,1,13.5,1.2,0,1,0,0,0,0
1,1,2.8,68,87,1,12.0,3.3,0,1,0,0,0,1
1,1,5.0,263,249,1,19.5,1.04,0,1,0,0,0,0
2,5,2.72,170,50,2,12.5,0.0,0,0,1,0,0,0
1,1,4.2,230,226,3,17.0,0.0,0,0,0,1,0,0
2,1,2.89,148,68,1,12.5,1.38,0,1,0,0,0,0
1,2,0.9,234,79,1,6.5,1.0,0,1,0,0,0,0
1,1,3.8,211,49,1,13.5,2.95,0,1,0,0,0,1
2,1,2.04,79,170,2,9.0,0.0,0,0,1,0,0,0
2,4,1.96,249,170,1,8.0,1.86,0,1,0,0,0,1
2,4,1.09,79,249,2,7.0,0.0,0,0,1,0,0,0
2,1,1.98,234,237,1,8.0,2.79,0,1,0,0,0,1
1,3,2.3,68,79,1,10.5,2.35,0,1,0,0,0,1
1,1,1.8,148,256,3,8.5,0.0,0,0,0,1,0,0
2,2,4.83,90,262,2,19.0,0.0,0,0,1,0,0,0
1,1,1.6,249,170,1,8.5,1.95,0,1,0,0,0,1
2,2,1.29,186,161,2,6.5,0.0,0,0,1,0,0,0
1,1,0.1,265,265,2,2.5,0.0,0,0,1,0,0,0
1,1,2.8,232,37,2,11.0,0.0,0,0,1,0,0,0
1,1,1.3,166,42,1,6.5,1.55,0,1,0,0,0,1
1,1,3.9,262,186,1,14.0,3.05,0,1,0,0,0,1
2,1,9.67,132,37,2,28.5,0.0,0,0,1,0,0,0
2,1,8.12,90,61,1,27.5,5.76,0,1,0,0,0,1
1,1,2.3,170,4,1,9.0,2.05,0,1,0,0,0,1
2,5,3.99,79,80,1,15.0,3.26,0,1,0,0,0,1
1,1,1.4,246,100,1,7.0,0.0,0,1,0,0,0,0
2,5,4.79,79,17,1,16.5,3.56,0,1,0,0,0,1
1,2,8.0,48,42,2,25.5,0.0,0,0,1,0,0,0
1,1,16.6,114,132,1,52.0,10.55,0,1,0,0,0,1
1,1,3.8,211,37,2,14.0,0.0,0,0,1,0,0,0
1,2,19.1,140,132,1,52.0,11.7,0,1,0,0,0,1
2,2,2.46,113,230,1,10.5,3.7,0,1,0,0,0,1
1,3,1.5,113,186,2,7.5,0.0,0,0,1,0,0,0
1,1,0.0,207,207,2,2.5,0.0,0,0,1,0,0,0
2,3,7.43,7,232,1,25.0,6.45,0,1,0,0,0,1
2,1,1.12,48,164,2,6.5,0.0,0,0,1,0,0,0
1,1,1.9,186,229,2,9.5,0.0,0,0,1,0,0,0
1,1,0.7,48,48,2,5.0,0.0,0,0,1,0,0,0
2,1,3.43,264,264,1,17.5,4.58,0,1,0,0,0,1
1,1,1.8,264,264,1,9.5,2.55,0,1,0,0,0,1
1,1,0.0,264,264,3,2.5,0.0,1,0,0,1,0,0
1,1,0.7,170,107,2,4.5,0.0,1,0,1,0,0,0
1,1,0.5,263,263,1,4.5,1.05,1,1,0,0,0,1
2,1,1.89,151,263,1,13.0,1.0,1,1,0,0,0,0
2,2,0.48,162,170,1,4.0,0.75,1,1,0,0,0,0
1,1,1.0,107,113,1,5.5,1.55,1,1,0,0,0,1
2,1,0.01,100,100,3,-2.5,0.0,1,0,0,1,0,0
1,1,1.8,231,68,1,8.5,1.0,1,1,0,0,0,0
1,1,0.6,161,230,1,7.0,1.56,1,1,0,0,0,1
1,3,1.6,163,141,1,12.5,2.66,1,1,0,0,0,1
2,1,2.9,239,162,1,15.5,3.0,1,1,0,0,0,0
2,1,1.66,237,238,1,8.0,3.0,0,1,0,0,0,1
1,1,0.3,146,146,3,21.0,0.0,1,0,0,1,0,0
1,1,0.6,246,68,1,5.0,1.2,1,1,0,0,0,1
2,6,3.32,231,163,1,15.0,3.16,1,1,0,0,0,1
1,1,0.5,233,170,2,6.0,0.0,1,0,1,0,0,0
2,1,2.52,68,231,1,14.0,2.0,1,1,0,0,0,0
1,1,3.5,211,163,1,17.0,2.0,1,1,0,0,0,0
2,1,0.67,13,231,1,8.0,1.0,1,1,0,0,0,0
2,2,1.08,100,161,1,6.0,2.04,1,1,0,0,0,1
1,1,5.2,88,164,1,19.5,2.03,1,1,0,0,0,0
2,1,1.15,164,107,1,7.5,1.66,1,1,0,0,0,1
2,2,0.55,48,163,2,6.0,0.0,1,0,1,0,0,0
1,1,3.1,50,137,1,23.0,0.0,1,1,0,0,0,0
1,1,1.0,143,142,1,6.5,1.45,1,1,0,0,0,1
1,1,2.2,229,234,1,17.5,3.66,1,1,0,0,0,1
1,1,1.1,43,236,1,6.5,0.5,1,1,0,0,0,0
2,2,0.95,162,161,1,6.5,1.46,1,1,0,0,0,1
2,2,0.6,262,262,1,4.5,1.32,1,1,0,0,0,1
1,1,2.1,164,125,1,12.0,3.2,1,1,0,0,0,1
1,1,3.6,179,229,2,17.0,0.0,1,0,1,0,0,0
2,1,0.89,163,100,2,5.5,0.0,1,0,1,0,0,0
2,1,1.31,90,158,2,8.0,0.0,1,0,1,0,0,0
